count_objects,id,name,url
5,35293735,Sharpener,https://collection.cooperhewitt.org/types/35293735/
8,35293701,Folding fork,https://collection.cooperhewitt.org/types/35293701/
1,35293737,Toothpick,https://collection.cooperhewitt.org/types/35293737/
1,35293731,Fork tines,https://collection.cooperhewitt.org/types/35293731/
1,35293739,Eating kit,https://collection.cooperhewitt.org/types/35293739/
7,35293717,Folding spoon,https://collection.cooperhewitt.org/types/35293717/
1,35293705,Etui fork,https://collection.cooperhewitt.org/types/35293705/
1,35293751,steel,http://collection.cooperhewitt.org/types/35293751/
8,35293711,Folding knife,https://collection.cooperhewitt.org/types/35293711/
1,35293733,Traveling cutlery case,https://collection.cooperhewitt.org/types/35293733/
1,35293799,dye record card,https://collection.cooperhewitt.org/types/35293799/
5,35293793,Skeins of yarn,https://collection.cooperhewitt.org/types/35293793/
1,35293745,Container cap,http://collection.cooperhewitt.org/types/35293745/
1,35293719,Cutlery sheath and cap,https://collection.cooperhewitt.org/types/35293719/
1,35293759,Shoe buckles,https://collection.cooperhewitt.org/types/35293759/
2,35293767,Ceiling paper - sample,https://collection.cooperhewitt.org/types/35293767/
1,35293709,Traveling eating set,https://collection.cooperhewitt.org/types/35293709/
3,35293771,Crown frieze,https://collection.cooperhewitt.org/types/35293771/
30,35293791,Prototype,https://collection.cooperhewitt.org/types/35293791/
1,35293765,Leaf-shaped tray,https://collection.cooperhewitt.org/types/35293765/
1,35293715,Folding pocket knife,https://collection.cooperhewitt.org/types/35293715/
1,35293755,Wedding knife,https://collection.cooperhewitt.org/types/35293755/
1,35293773,Frieze - sample,https://collection.cooperhewitt.org/types/35293773/
2,35293747,Sheath for fork and knife,https://collection.cooperhewitt.org/types/35293747/
1,35256121,Fragment of wovenfabric,http://collection.cooperhewitt.org/types/35256121/
4,35290427,key chain,https://collection.cooperhewitt.org/types/35290427/
1,35290461,underdress,https://collection.cooperhewitt.org/types/35290461/
2,35290469,Coverlet fragments,https://collection.cooperhewitt.org/types/35290469/
1,35290441,veil pin,https://collection.cooperhewitt.org/types/35290441/
1,35290477,Dye samples,https://collection.cooperhewitt.org/types/35290477/
1,35290489,print in bound book,https://collection.cooperhewitt.org/types/35290489/
1,35290463,Commemorative ribbon badge,https://collection.cooperhewitt.org/types/35290463/
2,35290483,Dress fabric,https://collection.cooperhewitt.org/types/35290483/
1,35290453,Chatelain chain,https://collection.cooperhewitt.org/types/35290453/
1,35290475,Drawing: Moorish arch,https://collection.cooperhewitt.org/types/35290475/
4,35290429,necklace and pendant,https://collection.cooperhewitt.org/types/35290429/
2,35290407,scarf pin,https://collection.cooperhewitt.org/types/35290407/
6,35290499,Page from Ackermann's Repository,https://collection.cooperhewitt.org/types/35290499/
1,35290487,membership,https://collection.cooperhewitt.org/types/35290487/
1,35290481,"mold, host",https://collection.cooperhewitt.org/types/35290481/
2,35290493,Manufacturer's samples,https://collection.cooperhewitt.org/types/35290493/
3,35290457,Chintz border,https://collection.cooperhewitt.org/types/35290457/
1,35290459,Woman's dress,https://collection.cooperhewitt.org/types/35290459/
82,35290491,menu,https://collection.cooperhewitt.org/types/35290491/
1,35290497,Applique on net: muslin,http://collection.cooperhewitt.org/types/35290497/
12,35290415,finger ring,https://collection.cooperhewitt.org/types/35290415/
1,35290455,Cup and case,https://collection.cooperhewitt.org/types/35290455/
1,35290473,Board game,https://collection.cooperhewitt.org/types/35290473/
2,35285727,Skewers,https://collection.cooperhewitt.org/types/35285727/
1,35285795,"Purse
Purse frame",https://collection.cooperhewitt.org/types/35285795/
8,35285741,Bandbox fragment,https://collection.cooperhewitt.org/types/35285741/
1,35285789,Textile fragments [5],http://collection.cooperhewitt.org/types/35285789/
52,35285763,Dado,https://collection.cooperhewitt.org/types/35285763/
3,35285775,Dado or frieze,https://collection.cooperhewitt.org/types/35285775/
104,35285723,Teaspoon,https://collection.cooperhewitt.org/types/35285723/
1,35285735,lion,https://collection.cooperhewitt.org/types/35285735/
1,35285731,Bed chair,https://collection.cooperhewitt.org/types/35285731/
1,35285725,Tea caddies,http://collection.cooperhewitt.org/types/35285725/
2,35285799,Creamer and cover,https://collection.cooperhewitt.org/types/35285799/
1,35285757,Overdoor - panel,https://collection.cooperhewitt.org/types/35285757/
1,35285743,Sedan chair panel,https://collection.cooperhewitt.org/types/35285743/
3,35285771,Ceiling ornament,https://collection.cooperhewitt.org/types/35285771/
1,35285791,"wig, doll",https://collection.cooperhewitt.org/types/35285791/
4,35285765,Frieze or dado,https://collection.cooperhewitt.org/types/35285765/
2,35258003,Border fragments,https://collection.cooperhewitt.org/types/35258003/
5,35260385,Stud,https://collection.cooperhewitt.org/types/35260385/
1,35260359,bobeche,https://collection.cooperhewitt.org/types/35260359/
10,35289021,Gloves,https://collection.cooperhewitt.org/types/35289021/
4,35289061,Rush candle holder,https://collection.cooperhewitt.org/types/35289061/
1,35289069,Betty lamp on stand,https://collection.cooperhewitt.org/types/35289069/
1,35289077,"Lamp, spout",https://collection.cooperhewitt.org/types/35289077/
1,35289089,Candlestand w/ shade,https://collection.cooperhewitt.org/types/35289089/
2,35289083,"Lamp, whale oil",https://collection.cooperhewitt.org/types/35289083/
2,35289053,fuel receptacle,https://collection.cooperhewitt.org/types/35289053/
1,35289075,trammel,https://collection.cooperhewitt.org/types/35289075/
1,35289023,Women's gloves,https://collection.cooperhewitt.org/types/35289023/
1,35289003,Sampler fragments,https://collection.cooperhewitt.org/types/35289003/
1,35289029,Priting block for embroidery,https://collection.cooperhewitt.org/types/35289029/
1,35289079,"Lamp, grease",https://collection.cooperhewitt.org/types/35289079/
3,35289085,"Lamp, camphene",https://collection.cooperhewitt.org/types/35289085/
17,35289007,Carpet,https://collection.cooperhewitt.org/types/35289007/
6,35289001,Family register sampler,https://collection.cooperhewitt.org/types/35289001/
6,35289031,Printing block for embroidery,https://collection.cooperhewitt.org/types/35289031/
2,35289025,Woman's gloves,https://collection.cooperhewitt.org/types/35289025/
1,35289017,Saddle bags,https://collection.cooperhewitt.org/types/35289017/
3,35289005,infant's cap,https://collection.cooperhewitt.org/types/35289005/
1,35289051,"lantern, whale oil",https://collection.cooperhewitt.org/types/35289051/
2,35289011,Rug fragment,https://collection.cooperhewitt.org/types/35289011/
1,35289087,Candlestick/whale oil peg lamp,https://collection.cooperhewitt.org/types/35289087/
4,35289093,socket,https://collection.cooperhewitt.org/types/35289093/
1,35289057,Candle box,https://collection.cooperhewitt.org/types/35289057/
1,35289043,Sprang fragment,https://collection.cooperhewitt.org/types/35289043/
1,35289059,"taper, candle",https://collection.cooperhewitt.org/types/35289059/
2,35289067,Float lamp,https://collection.cooperhewitt.org/types/35289067/
1,35289091,"chandelier, twelve-branch",https://collection.cooperhewitt.org/types/35289091/
1,35289065,Grease lamp,https://collection.cooperhewitt.org/types/35289065/
4,35289073,Betty lamp,https://collection.cooperhewitt.org/types/35289073/
15,35289047,chandelier,https://collection.cooperhewitt.org/types/35289047/
1,35299499,Matchbox holder,https://collection.cooperhewitt.org/types/35299499/
1,35299415,Compact disc packaging,https://collection.cooperhewitt.org/types/35299415/
1,35299033,Child's waistcoat,https://collection.cooperhewitt.org/types/35299033/
1,35299097,woman's robe,https://collection.cooperhewitt.org/types/35299097/
1,35264253,"panel, overdoor",https://collection.cooperhewitt.org/types/35264253/
1,35264225,Chair arm,https://collection.cooperhewitt.org/types/35264225/
4,35264211,drawer front,https://collection.cooperhewitt.org/types/35264211/
1,35264233,"Fragment, frieze",https://collection.cooperhewitt.org/types/35264233/
2,35264209,"door, cabinet",https://collection.cooperhewitt.org/types/35264209/
1,35264189,"front, drawer",https://collection.cooperhewitt.org/types/35264189/
3,35264113,"panel, framed",https://collection.cooperhewitt.org/types/35264113/
1,35264131,"medallion, ceiling",https://collection.cooperhewitt.org/types/35264131/
1,35264193,"section, chest",https://collection.cooperhewitt.org/types/35264193/
2,35264143,section of panel,https://collection.cooperhewitt.org/types/35264143/
10,35264109,"panel, chateau d'asnieres",https://collection.cooperhewitt.org/types/35264109/
1,35264171,"Fragment, harp",https://collection.cooperhewitt.org/types/35264171/
1,35264165,Fragment of paneling,https://collection.cooperhewitt.org/types/35264165/
2,35270995,Button sample book,https://collection.cooperhewitt.org/types/35270995/
1,35270903,"ornament, festoon",https://collection.cooperhewitt.org/types/35270903/
1,35260883,pull & plate,https://collection.cooperhewitt.org/types/35260883/
1,35260885,knob with plate-pin,https://collection.cooperhewitt.org/types/35260885/
11,35260817,bolt,https://collection.cooperhewitt.org/types/35260817/
5,35271075,Tiraz fragment,https://collection.cooperhewitt.org/types/35271075/
2,35271013,Pair of covered jars,https://collection.cooperhewitt.org/types/35271013/
145,35271011,Paper seals,https://collection.cooperhewitt.org/types/35271011/
26,35271015,Jar and cover,https://collection.cooperhewitt.org/types/35271015/
2,35297729,canister,https://collection.cooperhewitt.org/types/35297729/
1,35297735,Cachepot,https://collection.cooperhewitt.org/types/35297735/
2,35297731,Cigarette and match holder,https://collection.cooperhewitt.org/types/35297731/
1,35297711,espresso maker,https://collection.cooperhewitt.org/types/35297711/
4,35297743,Valances,https://collection.cooperhewitt.org/types/35297743/
10,35297745,Wrapper,https://collection.cooperhewitt.org/types/35297745/
2,35297709,Waste basket,https://collection.cooperhewitt.org/types/35297709/
1,35269113,Birdcage in the form of a church,http://collection.cooperhewitt.org/types/35269113/
1,35269171,birdcage feeder,http://collection.cooperhewitt.org/types/35269171/
1,35295227,Load bar / info rail,https://collection.cooperhewitt.org/types/35295227/
1,35295221,penholder,https://collection.cooperhewitt.org/types/35295221/
7,35295295,Ceiling medallion,https://collection.cooperhewitt.org/types/35295295/
2,35295249,Desk organizer,https://collection.cooperhewitt.org/types/35295249/
1,35295261,Calculator and cover,https://collection.cooperhewitt.org/types/35295261/
1,35295269,print/postcard,https://collection.cooperhewitt.org/types/35295269/
1,35295277,Macaroni Server,https://collection.cooperhewitt.org/types/35295277/
9,35295289,cd,https://collection.cooperhewitt.org/types/35295289/
1,35295263,Wireless communicator,https://collection.cooperhewitt.org/types/35295263/
3,35295283,Stereo system,https://collection.cooperhewitt.org/types/35295283/
1,35295253,Tool organizer,https://collection.cooperhewitt.org/types/35295253/
25,35295275,record sleeve,https://collection.cooperhewitt.org/types/35295275/
2,35295223,Binder bin,https://collection.cooperhewitt.org/types/35295223/
1,35295213,Exercizer,https://collection.cooperhewitt.org/types/35295213/
1,35295229,File rack,https://collection.cooperhewitt.org/types/35295229/
3,35295279,Butter pat,https://collection.cooperhewitt.org/types/35295279/
5,35295207,holiday card,https://collection.cooperhewitt.org/types/35295207/
2,35295235,Filing system,https://collection.cooperhewitt.org/types/35295235/
1,35295231,Disk holder,https://collection.cooperhewitt.org/types/35295231/
1,35295239,Scanner,https://collection.cooperhewitt.org/types/35295239/
1,35295225,Card index,https://collection.cooperhewitt.org/types/35295225/
1,35295217,memoholder,https://collection.cooperhewitt.org/types/35295217/
6,35295205,Record cover,https://collection.cooperhewitt.org/types/35295205/
3,35295251,Shelf and brackets,https://collection.cooperhewitt.org/types/35295251/
1,35295211,staple cartridge,https://collection.cooperhewitt.org/types/35295211/
1,35295233,Note tray,https://collection.cooperhewitt.org/types/35295233/
1,35295299,Floor paper or sidewall,https://collection.cooperhewitt.org/types/35295299/
3,35295287,CD case,https://collection.cooperhewitt.org/types/35295287/
1,35295281,wire stand,https://collection.cooperhewitt.org/types/35295281/
14,35295293,Ceiling border,https://collection.cooperhewitt.org/types/35295293/
1,35295257,Watch pendant,https://collection.cooperhewitt.org/types/35295257/
1,35295243,Sauce pan and cover,http://collection.cooperhewitt.org/types/35295243/
1,35295245,Saute pan,https://collection.cooperhewitt.org/types/35295245/
3,35295259,Dress clip,https://collection.cooperhewitt.org/types/35295259/
13,35295267,corporate identity,https://collection.cooperhewitt.org/types/35295267/
1,35295209,holiday card envelope,https://collection.cooperhewitt.org/types/35295209/
1,35295271,personal promotion,https://collection.cooperhewitt.org/types/35295271/
2,35295297,Floor paper,https://collection.cooperhewitt.org/types/35295297/
30,35295265,Record,https://collection.cooperhewitt.org/types/35295265/
1,35295215,Video phone,https://collection.cooperhewitt.org/types/35295215/
2,35237275,1991 inv. not located,https://collection.cooperhewitt.org/types/35237275/
501,35237229,Panel,https://collection.cooperhewitt.org/types/35237229/
1657,35237285,Border,https://collection.cooperhewitt.org/types/35237285/
1,35237201,taper,https://collection.cooperhewitt.org/types/35237201/
107,35237237,Pitcher,https://collection.cooperhewitt.org/types/35237237/
666,35237225,Vase,https://collection.cooperhewitt.org/types/35237225/
1,35237251,measuring spoon set,https://collection.cooperhewitt.org/types/35237251/
1,35237211,Mantel,https://collection.cooperhewitt.org/types/35237211/
4,35237233,Pedestal,https://collection.cooperhewitt.org/types/35237233/
17,35237243,"razor, shield",https://collection.cooperhewitt.org/types/35237243/
64,35237271,Bandbox,https://collection.cooperhewitt.org/types/35237271/
13,35237255,Base,https://collection.cooperhewitt.org/types/35237255/
1,35294727,Jar and packaging,https://collection.cooperhewitt.org/types/35294727/
1,35294721,iron and base,https://collection.cooperhewitt.org/types/35294721/
1,35294795,woven label,https://collection.cooperhewitt.org/types/35294795/
1,35294749,magazine promotion,https://collection.cooperhewitt.org/types/35294749/
1,35294761,umbrella,https://collection.cooperhewitt.org/types/35294761/
1,35294741,hand mixer,https://collection.cooperhewitt.org/types/35294741/
1,35294777,Check case,https://collection.cooperhewitt.org/types/35294777/
2,35294789,Promotion,https://collection.cooperhewitt.org/types/35294789/
3,35294763,ruler,https://collection.cooperhewitt.org/types/35294763/
1,35294783,gift,https://collection.cooperhewitt.org/types/35294783/
3,35294753,florent matches,https://collection.cooperhewitt.org/types/35294753/
5,35294775,mailer,https://collection.cooperhewitt.org/types/35294775/
38,35294723,album of floral designs,https://collection.cooperhewitt.org/types/35294723/
2,35294703,carte carree,https://collection.cooperhewitt.org/types/35294703/
1,35294713,Rug or hanging,https://collection.cooperhewitt.org/types/35294713/
1,35294729,Jardiniere and base,https://collection.cooperhewitt.org/types/35294729/
1,35294779,presskit,https://collection.cooperhewitt.org/types/35294779/
1,35294707,Card wound with yarns,https://collection.cooperhewitt.org/types/35294707/
1,35294735,Portable mixer,https://collection.cooperhewitt.org/types/35294735/
1,35294701,Audio tape player,https://collection.cooperhewitt.org/types/35294701/
1,35294737,percolator,https://collection.cooperhewitt.org/types/35294737/
3,35294731,Blender,https://collection.cooperhewitt.org/types/35294731/
3,35294739,Coffee brewer,https://collection.cooperhewitt.org/types/35294739/
1,35294725,Adding machine,https://collection.cooperhewitt.org/types/35294725/
1,35294717,cakestand,https://collection.cooperhewitt.org/types/35294717/
1,35294705,Thermal vest,https://collection.cooperhewitt.org/types/35294705/
2,35294711,Rug or hanging sample,http://collection.cooperhewitt.org/types/35294711/
2,35294799,matches,https://collection.cooperhewitt.org/types/35294799/
26,35294781,folder,https://collection.cooperhewitt.org/types/35294781/
7,35294793,package,https://collection.cooperhewitt.org/types/35294793/
2,35294757,cd packaging insert,https://collection.cooperhewitt.org/types/35294757/
2,35294743,Water kettle,https://collection.cooperhewitt.org/types/35294743/
1,35294745,bookend (double),https://collection.cooperhewitt.org/types/35294745/
24,35294759,Album cover,https://collection.cooperhewitt.org/types/35294759/
2,35294767,presskit folder,https://collection.cooperhewitt.org/types/35294767/
1,35294709,Place mats and table runner,http://collection.cooperhewitt.org/types/35294709/
1,35294771,"presskit folder, stationery",https://collection.cooperhewitt.org/types/35294771/
1,35294791,Rolodex (TM) index tabs,https://collection.cooperhewitt.org/types/35294791/
1,35294797,floorplans,https://collection.cooperhewitt.org/types/35294797/
8,35294765,logo,https://collection.cooperhewitt.org/types/35294765/
6,35294755,cd packaging,https://collection.cooperhewitt.org/types/35294755/
1,35294773,promotional mailer,https://collection.cooperhewitt.org/types/35294773/
1,35294747,bookend (single),https://collection.cooperhewitt.org/types/35294747/
1,35258713,Tomb cover,https://collection.cooperhewitt.org/types/35258713/
1,35258717,strip of brocatelle,https://collection.cooperhewitt.org/types/35258717/
1,35258793,Bordered fragment,https://collection.cooperhewitt.org/types/35258793/
1,35258745,Square from hanging,https://collection.cooperhewitt.org/types/35258745/
1,35258759,pieces of a chasuble,https://collection.cooperhewitt.org/types/35258759/
1,35295127,Card index file,https://collection.cooperhewitt.org/types/35295127/
1,35295121,Computer monitor,https://collection.cooperhewitt.org/types/35295121/
1,35295195,Ainu robe,https://collection.cooperhewitt.org/types/35295195/
1,35295149,Wall calendar,https://collection.cooperhewitt.org/types/35295149/
8,35295161,airline label,https://collection.cooperhewitt.org/types/35295161/
5,35295169,drypoint,https://collection.cooperhewitt.org/types/35295169/
1,35295141,strap,https://collection.cooperhewitt.org/types/35295141/
1,35295177,Fragment with chef,https://collection.cooperhewitt.org/types/35295177/
1,35295189,lengths with chef,https://collection.cooperhewitt.org/types/35295189/
43,35295163,hotel label,https://collection.cooperhewitt.org/types/35295163/
1,35295153,"Lamp, base, and shade",https://collection.cooperhewitt.org/types/35295153/
3,35295175,Color separation,https://collection.cooperhewitt.org/types/35295175/
1,35295123,Pad and pencil holder,https://collection.cooperhewitt.org/types/35295123/
1,35295103,Pen cup,https://collection.cooperhewitt.org/types/35295103/
1,35295113,Lap desk,https://collection.cooperhewitt.org/types/35295113/
22,35295179,Chef de piece,https://collection.cooperhewitt.org/types/35295179/
1,35295185,Valance with chef,https://collection.cooperhewitt.org/types/35295185/
1,35295107,photo frame,https://collection.cooperhewitt.org/types/35295107/
1,35295135,Modem and cord,https://collection.cooperhewitt.org/types/35295135/
1,35295101,Memo and pencil holder,https://collection.cooperhewitt.org/types/35295101/
1,35295137,Ashtray (medium) with lid,https://collection.cooperhewitt.org/types/35295137/
2,35295131,Telephone index,https://collection.cooperhewitt.org/types/35295131/
1,35295139,Ashtray (large) with lid,https://collection.cooperhewitt.org/types/35295139/
4,35295125,Organizer,https://collection.cooperhewitt.org/types/35295125/
1,35295117,Letter tray and cap,https://collection.cooperhewitt.org/types/35295117/
1,35295105,Stationary box,https://collection.cooperhewitt.org/types/35295105/
1,35295151,Note pad,https://collection.cooperhewitt.org/types/35295151/
1,35295133,Ashtray (small) with lid,https://collection.cooperhewitt.org/types/35295133/
1,35295199,Padlock and keys,https://collection.cooperhewitt.org/types/35295199/
1,35295187,Textile with factory stamp,https://collection.cooperhewitt.org/types/35295187/
5,35295181,Textile with chef de piece,https://collection.cooperhewitt.org/types/35295181/
1,35295193,Bed sheet,https://collection.cooperhewitt.org/types/35295193/
1,35295157,Facsimile Tranceiver,https://collection.cooperhewitt.org/types/35295157/
1,35295143,"Dictation machine, microphone",https://collection.cooperhewitt.org/types/35295143/
2,35295145,personal organizer,https://collection.cooperhewitt.org/types/35295145/
1,35295119,Desk tray,https://collection.cooperhewitt.org/types/35295119/
4,35295159,Portable radio,https://collection.cooperhewitt.org/types/35295159/
1,35295167,"Bowl, cover, and dish",https://collection.cooperhewitt.org/types/35295167/
1,35295109,Paper clip cup,https://collection.cooperhewitt.org/types/35295109/
1,35295171,Piano lamp,https://collection.cooperhewitt.org/types/35295171/
1,35295191,Concept model for a wearable computer,http://collection.cooperhewitt.org/types/35295191/
2,35295197,Bicycle tool,https://collection.cooperhewitt.org/types/35295197/
3,35295115,Desk tool,https://collection.cooperhewitt.org/types/35295115/
1,35295155,Tea strainer and tray,https://collection.cooperhewitt.org/types/35295155/
1,35295173,Pen holder and thermometer,https://collection.cooperhewitt.org/types/35295173/
1,35282463,print/book illustration,https://collection.cooperhewitt.org/types/35282463/
2,35267327,seat,https://collection.cooperhewitt.org/types/35267327/
1041,35267349,Album page,https://collection.cooperhewitt.org/types/35267349/
3,35267341,"Drawing
Drawing",https://collection.cooperhewitt.org/types/35267341/
2,35267377,Tea caddy and cover,https://collection.cooperhewitt.org/types/35267377/
1,35267307,support for a monogram,https://collection.cooperhewitt.org/types/35267307/
2,35267325,Misericord (2),https://collection.cooperhewitt.org/types/35267325/
7,35267357,Chocolate pot and lid,https://collection.cooperhewitt.org/types/35267357/
1,35267343,"Drawing

Drawing",https://collection.cooperhewitt.org/types/35267343/
125,35267359,Embroidery,https://collection.cooperhewitt.org/types/35267359/
2,35248807,stained glass window,https://collection.cooperhewitt.org/types/35248807/
1,35291721,Cupboard parts,https://collection.cooperhewitt.org/types/35291721/
1,35291795,"stand, tiered",https://collection.cooperhewitt.org/types/35291795/
1,35291749,relief with base,https://collection.cooperhewitt.org/types/35291749/
1,35291761,"locket, bird's eggs",https://collection.cooperhewitt.org/types/35291761/
1,35291769,"Pin holder, lid, and pins",https://collection.cooperhewitt.org/types/35291769/
1,35291741,Easel and frame,https://collection.cooperhewitt.org/types/35291741/
1,35291777,Cravat ends,https://collection.cooperhewitt.org/types/35291777/
1,35291789,Jardinier,https://collection.cooperhewitt.org/types/35291789/
1,35291775,Lace group,https://collection.cooperhewitt.org/types/35291775/
1,35291723,Placemats and napkins,https://collection.cooperhewitt.org/types/35291723/
3,35291703,Side chairs,https://collection.cooperhewitt.org/types/35291703/
1,35291713,Portion of shaped panel,https://collection.cooperhewitt.org/types/35291713/
1,35291779,Bertha,https://collection.cooperhewitt.org/types/35291779/
1,35291785,Bed - duplicate number?,https://collection.cooperhewitt.org/types/35291785/
2,35291707,Paper curtain,https://collection.cooperhewitt.org/types/35291707/
1,35291735,"canister, perfume",https://collection.cooperhewitt.org/types/35291735/
2,35291701,Boots,https://collection.cooperhewitt.org/types/35291701/
1,35291731,pellet,http://collection.cooperhewitt.org/types/35291731/
1,35291739,whale tooth,https://collection.cooperhewitt.org/types/35291739/
1,35291725,lace of pre-made tape,http://collection.cooperhewitt.org/types/35291725/
1,35291751,Strong box and key,https://collection.cooperhewitt.org/types/35291751/
1,35291711,Lace trimming,http://collection.cooperhewitt.org/types/35291711/
1,35291733,tooth pick,https://collection.cooperhewitt.org/types/35291733/
1,35291787,Bed finial,https://collection.cooperhewitt.org/types/35291787/
1,35291757,Locket with dictionary,https://collection.cooperhewitt.org/types/35291757/
3,35291743,Mechanical figure,https://collection.cooperhewitt.org/types/35291743/
1,35291719,"Table, dressing",https://collection.cooperhewitt.org/types/35291719/
1,35291797,Tea Screen,https://collection.cooperhewitt.org/types/35291797/
5,35291765,folding screen,https://collection.cooperhewitt.org/types/35291765/
2,35291715,Pair of portieres,https://collection.cooperhewitt.org/types/35291715/
1,35291755,Metamorphic library table-steps,https://collection.cooperhewitt.org/types/35291755/
3,35291773,stein,https://collection.cooperhewitt.org/types/35291773/
3,35291747,mouse,https://collection.cooperhewitt.org/types/35291747/
2,35250591,cabinet on stand,https://collection.cooperhewitt.org/types/35250591/
11,35236985,Album of frames,https://collection.cooperhewitt.org/types/35236985/
1,35249183,inkwell and cover,https://collection.cooperhewitt.org/types/35249183/
267,35249153,blueprint,https://collection.cooperhewitt.org/types/35249153/
1,35249113,bonbonniere,https://collection.cooperhewitt.org/types/35249113/
17,35249107,book jacket,https://collection.cooperhewitt.org/types/35249107/
24,35249105,card case,https://collection.cooperhewitt.org/types/35249105/
22,35249119,sugar bowl,https://collection.cooperhewitt.org/types/35249119/
71,35249109,portfolio,https://collection.cooperhewitt.org/types/35249109/
1,35256949,ornament for a frieze,https://collection.cooperhewitt.org/types/35256949/
1,35256989,Fragment from a cope,https://collection.cooperhewitt.org/types/35256989/
7,35256963,head,https://collection.cooperhewitt.org/types/35256963/
1,35256985,Fragment of a maniple or stole,https://collection.cooperhewitt.org/types/35256985/
1,35256981,Fragments of a chasuble,https://collection.cooperhewitt.org/types/35256981/
86,35256965,Waistcoat,https://collection.cooperhewitt.org/types/35256965/
51,35256973,Fan leaf,https://collection.cooperhewitt.org/types/35256973/
13,35283995,Spoons,https://collection.cooperhewitt.org/types/35283995/
1,35283985,scale model,https://collection.cooperhewitt.org/types/35283985/
2,35283935,Purse (pence jug),https://collection.cooperhewitt.org/types/35283935/
1,35283993,sceptre,https://collection.cooperhewitt.org/types/35283993/
3,35283971,Notebook,https://collection.cooperhewitt.org/types/35283971/
1,35285641,Bobbin lace: valencienne cuff,https://collection.cooperhewitt.org/types/35285641/
1,35285635,Suit waistcoat,https://collection.cooperhewitt.org/types/35285635/
4,35285637,Bobbin lace: peasant/20th c.,https://collection.cooperhewitt.org/types/35285637/
7,35285639,Edge lace,https://collection.cooperhewitt.org/types/35285639/
1,35285651,Bobbin lace:,https://collection.cooperhewitt.org/types/35285651/
1,35285645,Suit coat,https://collection.cooperhewitt.org/types/35285645/
7,35285619,Sugar tongs,https://collection.cooperhewitt.org/types/35285619/
3,35285659,Punch ladle,https://collection.cooperhewitt.org/types/35285659/
1,35285667,Garment for a religious statue,http://collection.cooperhewitt.org/types/35285667/
1,35285665,Teapot and tray,https://collection.cooperhewitt.org/types/35285665/
1,35285673,monstrance,https://collection.cooperhewitt.org/types/35285673/
5,35285647,Bobbin lace:valencienne ground,http://collection.cooperhewitt.org/types/35285647/
1,35297621,solid-perfume container,https://collection.cooperhewitt.org/types/35297621/
1,35297603,Publicity booklet,https://collection.cooperhewitt.org/types/35297603/
6,35297601,Hat pin holder,https://collection.cooperhewitt.org/types/35297601/
1,35297617,Stamped wool,https://collection.cooperhewitt.org/types/35297617/
3,35297611,advertisement card,https://collection.cooperhewitt.org/types/35297611/
2,35297619,design work,https://collection.cooperhewitt.org/types/35297619/
1,35297697,Pair of suspenders,https://collection.cooperhewitt.org/types/35297697/
1,35297615,advertisment card and receipt,https://collection.cooperhewitt.org/types/35297615/
1,35289727,Grasshopper,https://collection.cooperhewitt.org/types/35289727/
1,35289721,"cat, minature",https://collection.cooperhewitt.org/types/35289721/
17,35289795,Button showing West Indian scene,http://collection.cooperhewitt.org/types/35289795/
14,35289749,block (14),https://collection.cooperhewitt.org/types/35289749/
2,35289761,supplementary weft: perugia,http://collection.cooperhewitt.org/types/35289761/
6,35289769,"stone, opaline",https://collection.cooperhewitt.org/types/35289769/
4,35289741,switch (4),https://collection.cooperhewitt.org/types/35289741/
8,35289777,vial,https://collection.cooperhewitt.org/types/35289777/
6,35289789,Curtains,https://collection.cooperhewitt.org/types/35289789/
28,35289753,block (28),https://collection.cooperhewitt.org/types/35289753/
9,35289775,Bottle filter,https://collection.cooperhewitt.org/types/35289775/
1,35289723,"inkwell, dog house and dog",https://collection.cooperhewitt.org/types/35289723/
1,35289703,upholstry braid,https://collection.cooperhewitt.org/types/35289703/
1,35289713,Child's apron,http://collection.cooperhewitt.org/types/35289713/
13,35289779,Portfolio with samples (13),https://collection.cooperhewitt.org/types/35289779/
32,35289707,Pamphlet,https://collection.cooperhewitt.org/types/35289707/
2,35289701,Curtain ornament,https://collection.cooperhewitt.org/types/35289701/
2,35289737,ramp (2),https://collection.cooperhewitt.org/types/35289737/
9,35289731,Toy car,https://collection.cooperhewitt.org/types/35289731/
1,35289739,ramp,https://collection.cooperhewitt.org/types/35289739/
2,35289725,Pin holder,https://collection.cooperhewitt.org/types/35289725/
1,35289751,block,https://collection.cooperhewitt.org/types/35289751/
22,35289733,track (22),https://collection.cooperhewitt.org/types/35289733/
2,35289787,Sample book  with instructions,https://collection.cooperhewitt.org/types/35289787/
2,35289781,Lampshade,https://collection.cooperhewitt.org/types/35289781/
1,35289793,Tea cloth,https://collection.cooperhewitt.org/types/35289793/
25,35289757,Bonad,https://collection.cooperhewitt.org/types/35289757/
3,35289745,fitter (2) & Crossover (1),https://collection.cooperhewitt.org/types/35289745/
1,35289719,Fruit cooler,https://collection.cooperhewitt.org/types/35289719/
5,35289709,clipping,https://collection.cooperhewitt.org/types/35289709/
1,35289771,cameo blank,https://collection.cooperhewitt.org/types/35289771/
5,35289791,Dress panel,https://collection.cooperhewitt.org/types/35289791/
1,35289797,Border or valence,https://collection.cooperhewitt.org/types/35289797/
1,35289715,blue resist,https://collection.cooperhewitt.org/types/35289715/
1,35289755,Bobbin lace making pillow,https://collection.cooperhewitt.org/types/35289755/
